forest forest##forest.Elevation,<,3553.0,forest.Hillshade_9am,=,216.0,forest.Horizontal_Distance_To_Fire_Points,=,3274.0#2
forest forest##forest.Elevation,<,2467.0#36757
forest forest##forest.Hillshade_9am,>,167.0#541188
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,5954.0,forest.Hillshade_9am,=,59.0#5
forest forest##forest.Slope,>,2.0#568950
forest forest##forest.Vertical_Distance_To_Hydrology,=,463.0,forest.Hillshade_3pm,>,204.0#2
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,255.0,forest.Elevation,>,2088.0#10403
forest forest##forest.Hillshade_Noon,>,157.0,forest.Horizontal_Distance_To_Fire_Points,<,283.0,forest.Slope,=,44.0#11
forest forest##forest.Slope,=,8.0#30130
forest forest##forest.Aspect,<,84.0,forest.Hillshade_3pm,<,249.0,forest.Horizontal_Distance_To_Roadways,<,5695.0,forest.Horizontal_Distance_To_Fire_Points,>,3940.0,forest.Hillshade_Noon,>,202.0,forest.Horizontal_Distance_To_Hydrology,=,828.0,forest.Elevation,>,2344.0#3
forest forest##forest.Hillshade_3pm,<,116.0#127505
forest forest##forest.Aspect,<,214.0,forest.Hillshade_9am,>,118.0,forest.Hillshade_3pm,>,80.0,forest.Elevation,<,3845.0#362135
forest forest##forest.Hillshade_Noon,=,148.0#169
forest forest##forest.Horizontal_Distance_To_Hydrology,<,847.0,forest.Hillshade_Noon,<,246.0,forest.Aspect,<,72.0#174124
forest forest##forest.Hillshade_3pm,=,42.0,forest.Vertical_Distance_To_Hydrology,<,120.0#188
forest forest##forest.Hillshade_9am,=,188.0,forest.Hillshade_3pm,>,154.0,forest.Elevation,<,3674.0#3153
forest forest##forest.Hillshade_3pm,=,201.0,forest.Horizontal_Distance_To_Roadways,<,849.0#331
forest forest##forest.Elevation,>,2454.0,forest.Vertical_Distance_To_Hydrology,=,39.0#4636
forest forest##forest.Slope,=,29.0,forest.Horizontal_Distance_To_Hydrology,<,871.0,forest.Hillshade_3pm,=,67.0,forest.Aspect,<,130.0,forest.Horizontal_Distance_To_Roadways,<,3940.0#8
forest forest##forest.Slope,>,29.0#23326
forest forest##forest.Vertical_Distance_To_Hydrology,<,-19.0#15314
forest forest##forest.Hillshade_9am,<,252.0,forest.Hillshade_3pm,=,224.0,forest.Horizontal_Distance_To_Roadways,>,1399.0#294
forest forest##forest.Slope,>,22.0,forest.Horizontal_Distance_To_Hydrology,<,1129.0#79814
forest forest##forest.Hillshade_9am,>,98.0#579985
forest forest##forest.Aspect,<,2.0#6585
forest forest##forest.Hillshade_3pm,>,150.0,forest.Horizontal_Distance_To_Hydrology,>,649.0#17905
forest forest##forest.Hillshade_3pm,>,164.0,forest.Hillshade_Noon,<,202.0,forest.Horizontal_Distance_To_Roadways,>,4414.0,forest.Vertical_Distance_To_Hydrology,<,564.0#128
forest forest##forest.Hillshade_Noon,=,158.0,forest.Aspect,>,206.0#47
forest forest##forest.Slope,>,28.0,forest.Horizontal_Distance_To_Fire_Points,<,5521.0,forest.Vertical_Distance_To_Hydrology,>,-13.0,forest.Elevation,<,2167.0#3254
forest forest##forest.Elevation,=,2555.0#241
forest forest##forest.Slope,<,19.0#437514
forest forest##forest.Aspect,>,239.0,forest.Vertical_Distance_To_Hydrology,>,-76.0#162852
forest forest##forest.Horizontal_Distance_To_Hydrology,=,503.0,forest.Aspect,>,186.0,forest.Slope,=,36.0#1
forest forest##forest.Hillshade_Noon,>,124.0,forest.Horizontal_Distance_To_Hydrology,=,888.0,forest.Horizontal_Distance_To_Fire_Points,<,1588.0,forest.Horizontal_Distance_To_Roadways,<,6221.0#22
forest forest##forest.Hillshade_3pm,<,7.0,forest.Aspect,>,128.0#58
forest forest##forest.Aspect,<,318.0#503821
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,1838.0#315209
forest forest##forest.Slope,>,61.0,forest.Hillshade_Noon,<,253.0,forest.Hillshade_3pm,<,1.0#6
forest forest##forest.Horizontal_Distance_To_Roadways,<,4235.0#494407
forest forest##forest.Hillshade_3pm,<,209.0,forest.Aspect,<,110.0,forest.Horizontal_Distance_To_Fire_Points,<,6110.0,forest.Hillshade_9am,=,201.0,forest.Horizontal_Distance_To_Hydrology,<,638.0,forest.Horizontal_Distance_To_Roadways,<,1289.0#557
forest forest##forest.Hillshade_Noon,=,126.0,forest.Aspect,<,212.0,forest.Vertical_Distance_To_Hydrology,<,523.0#31
forest forest##forest.Horizontal_Distance_To_Fire_Points,>,1855.0,forest.Hillshade_Noon,=,165.0,forest.Aspect,<,219.0#107
forest forest##forest.Horizontal_Distance_To_Roadways,<,4221.0#493564
forest forest##forest.Hillshade_3pm,>,181.0,forest.Vertical_Distance_To_Hydrology,<,362.0,forest.Horizontal_Distance_To_Roadways,<,1084.0,forest.Horizontal_Distance_To_Hydrology,<,285.0,forest.Hillshade_9am,>,88.0#13939
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,2831.0,forest.Horizontal_Distance_To_Roadways,=,4052.0#107
forest forest##forest.Horizontal_Distance_To_Roadways,>,4070.0#96199
forest forest##forest.Elevation,=,2089.0,forest.Hillshade_Noon,<,198.0,forest.Slope,>,36.0#4
forest forest##forest.Horizontal_Distance_To_Roadways,=,5209.0,forest.Slope,<,51.0,forest.Horizontal_Distance_To_Fire_Points,>,2072.0#34
forest forest##forest.Horizontal_Distance_To_Hydrology,<,918.0,forest.Slope,<,35.0,forest.Hillshade_Noon,=,196.0,forest.Horizontal_Distance_To_Roadways,>,2397.0,forest.Aspect,<,42.0#344
forest forest##forest.Hillshade_3pm,=,231.0#414
forest forest##forest.Hillshade_9am,>,90.0#580407
forest forest##forest.Horizontal_Distance_To_Roadways,=,4834.0#47
forest forest##forest.Hillshade_Noon,>,96.0,forest.Slope,=,30.0,forest.Aspect,<,356.0,forest.Horizontal_Distance_To_Roadways,<,2411.0,forest.Elevation,<,3390.0#3350
forest forest##forest.Aspect,=,224.0,forest.Slope,<,53.0#506
forest forest##forest.Aspect,>,166.0,forest.Hillshade_Noon,=,199.0,forest.Horizontal_Distance_To_Roadways,>,1703.0,forest.Hillshade_9am,<,250.0#252
forest forest##forest.Horizontal_Distance_To_Roadways,=,1503.0#277
forest forest##forest.Hillshade_Noon,>,177.0#564342
forest forest##forest.Horizontal_Distance_To_Roadways,>,3361.0,forest.Horizontal_Distance_To_Hydrology,>,1061.0#466
forest forest##forest.Horizontal_Distance_To_Roadways,<,3162.0#421163
forest forest##forest.Elevation,=,1879.0#3
forest forest##forest.Hillshade_3pm,>,39.0#575579
forest forest##forest.Aspect,<,201.0,forest.Elevation,=,3082.0#479
forest forest##forest.Horizontal_Distance_To_Roadways,<,2665.0,forest.Aspect,=,223.0,forest.Vertical_Distance_To_Hydrology,=,292.0#1
forest forest##forest.Vertical_Distance_To_Hydrology,>,-90.0#580052
forest forest##forest.Hillshade_9am,>,220.0,forest.Hillshade_Noon,>,132.0#262123
forest forest##forest.Aspect,>,72.0#400521
forest forest##forest.Aspect,>,200.0#198630
forest forest##forest.Aspect,>,2.0,forest.Horizontal_Distance_To_Fire_Points,<,4936.0,forest.Hillshade_3pm,>,157.0,forest.Hillshade_Noon,>,63.0,forest.Horizontal_Distance_To_Hydrology,=,1055.0,forest.Hillshade_9am,<,229.0#12
forest forest##forest.Slope,>,21.0,forest.Hillshade_Noon,>,171.0#82113
forest forest##forest.Horizontal_Distance_To_Hydrology,>,1047.0,forest.Aspect,<,202.0#1783
forest forest##forest.Horizontal_Distance_To_Hydrology,>,1018.0,forest.Hillshade_9am,=,150.0#2
forest forest##forest.Hillshade_9am,=,113.0,forest.Elevation,<,2764.0#84
forest forest##forest.Aspect,=,114.0#1786
forest forest##forest.Vertical_Distance_To_Hydrology,>,57.0#177504
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,5297.0,forest.Slope,<,21.0#451860
forest forest##forest.Vertical_Distance_To_Hydrology,=,89.0#1935
forest forest##forest.Hillshade_3pm,<,157.0,forest.Slope,<,44.0,forest.Horizontal_Distance_To_Hydrology,>,532.0,forest.Vertical_Distance_To_Hydrology,<,287.0,forest.Hillshade_Noon,=,146.0#3
forest forest##forest.Hillshade_9am,>,138.0#570175
forest forest##forest.Horizontal_Distance_To_Hydrology,=,524.0#1750
forest forest##forest.Vertical_Distance_To_Hydrology,<,578.0,forest.Horizontal_Distance_To_Hydrology,>,134.0,forest.Horizontal_Distance_To_Fire_Points,=,5328.0#16
forest forest##forest.Slope,=,45.0#97
forest forest##forest.Hillshade_3pm,<,113.0,forest.Horizontal_Distance_To_Fire_Points,=,779.0,forest.Horizontal_Distance_To_Roadways,<,6731.0#65
forest forest##forest.Vertical_Distance_To_Hydrology,<,-62.0,forest.Horizontal_Distance_To_Hydrology,<,295.0,forest.Hillshade_Noon,>,113.0#408
forest forest##forest.Hillshade_Noon,<,163.0,forest.Horizontal_Distance_To_Roadways,>,1370.0,forest.Vertical_Distance_To_Hydrology,>,359.0#7
forest forest##forest.Horizontal_Distance_To_Hydrology,<,1240.0#580743
forest forest##forest.Horizontal_Distance_To_Fire_Points,=,5899.0,forest.Elevation,<,3542.0#11
forest forest##forest.Vertical_Distance_To_Hydrology,>,230.0,forest.Horizontal_Distance_To_Fire_Points,<,4444.0,forest.Elevation,=,2929.0#13
forest forest##forest.Vertical_Distance_To_Hydrology,<,296.0,forest.Elevation,>,2711.0,forest.Hillshade_Noon,>,223.0,forest.Horizontal_Distance_To_Roadways,<,2642.0,forest.Hillshade_9am,<,107.0,forest.Horizontal_Distance_To_Fire_Points,<,3511.0,forest.Hillshade_3pm,>,133.0#63
forest forest##forest.Hillshade_9am,>,241.0,forest.Horizontal_Distance_To_Fire_Points,<,4347.0,forest.Hillshade_3pm,<,221.0,forest.Horizontal_Distance_To_Roadways,>,6443.0#89
forest forest##forest.Hillshade_Noon,>,236.0,forest.Horizontal_Distance_To_Hydrology,=,751.0,forest.Horizontal_Distance_To_Fire_Points,>,4591.0,forest.Horizontal_Distance_To_Roadways,>,5030.0#5
forest forest##forest.Hillshade_9am,>,100.0,forest.Vertical_Distance_To_Hydrology,<,303.0,forest.Aspect,>,337.0,forest.Hillshade_Noon,>,224.0#11324
forest forest##forest.Hillshade_3pm,=,31.0,forest.Horizontal_Distance_To_Roadways,>,5574.0#2
forest forest##forest.Vertical_Distance_To_Hydrology,>,391.0#356
forest forest##forest.Slope,<,61.0#581001
forest forest##forest.Slope,>,45.0#275
forest forest##forest.Hillshade_Noon,>,96.0,forest.Horizontal_Distance_To_Hydrology,<,732.0,forest.Horizontal_Distance_To_Roadways,<,3116.0,forest.Vertical_Distance_To_Hydrology,>,-23.0#390986
forest forest##forest.Aspect,=,186.0#1097
forest forest##forest.Hillshade_9am,=,242.0,forest.Hillshade_3pm,<,193.0,forest.Horizontal_Distance_To_Fire_Points,>,4334.0#421
forest forest##forest.Horizontal_Distance_To_Hydrology,<,1295.0,forest.Vertical_Distance_To_Hydrology,>,216.0,forest.Hillshade_Noon,=,200.0#139
forest forest##forest.Vertical_Distance_To_Hydrology,<,233.0#572972
forest forest##forest.Horizontal_Distance_To_Fire_Points,=,6408.0,forest.Aspect,<,313.0#22
forest forest##forest.Hillshade_9am,<,229.0,forest.Vertical_Distance_To_Hydrology,>,364.0#567
forest forest##forest.Horizontal_Distance_To_Hydrology,<,800.0,forest.Hillshade_9am,>,223.0,forest.Hillshade_Noon,=,138.0#13
forest forest##forest.Horizontal_Distance_To_Roadways,<,6650.0,forest.Horizontal_Distance_To_Fire_Points,>,3600.0,forest.Slope,<,19.0,forest.Aspect,<,58.0#15852
forest forest##forest.Hillshade_3pm,>,110.0,forest.Horizontal_Distance_To_Roadways,<,5252.0#437967
forest forest##forest.Hillshade_Noon,>,138.0,forest.Aspect,<,340.0,forest.Horizontal_Distance_To_Hydrology,<,1206.0,forest.Hillshade_3pm,>,113.0#423822
forest forest##forest.Hillshade_9am,<,143.0,forest.Horizontal_Distance_To_Hydrology,<,1055.0#13134
forest forest##forest.Horizontal_Distance_To_Hydrology,=,1168.0,forest.Horizontal_Distance_To_Roadways,<,6329.0#10
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,4116.0#533553
forest forest##forest.Horizontal_Distance_To_Roadways,>,3814.0,forest.Horizontal_Distance_To_Fire_Points,=,4557.0,forest.Hillshade_9am,<,254.0#2
forest forest##forest.Horizontal_Distance_To_Roadways,>,4700.0#62027
forest forest##forest.Hillshade_9am,>,192.0,forest.Slope,<,37.0,forest.Hillshade_Noon,>,253.0,forest.Vertical_Distance_To_Hydrology,<,342.0#3548
forest forest##forest.Hillshade_Noon,>,148.0,forest.Elevation,<,3372.0,forest.Vertical_Distance_To_Hydrology,>,-19.0,forest.Hillshade_3pm,=,73.0,forest.Slope,>,25.0,forest.Hillshade_9am,<,206.0,forest.Horizontal_Distance_To_Fire_Points,<,934.0,forest.Aspect,<,269.0#15
forest forest##forest.Elevation,>,2128.0#574851
forest forest##forest.Slope,=,28.0,forest.Vertical_Distance_To_Hydrology,<,-62.0,forest.Hillshade_3pm,<,87.0#17
forest forest##forest.Slope,>,8.0#439147
forest forest##forest.Hillshade_3pm,>,95.0#521820
forest forest##forest.Horizontal_Distance_To_Roadways,<,5577.0,forest.Vertical_Distance_To_Hydrology,=,72.0,forest.Horizontal_Distance_To_Hydrology,<,150.0,forest.Slope,<,38.0,forest.Hillshade_9am,>,198.0,forest.Hillshade_3pm,<,181.0,forest.Hillshade_Noon,>,251.0#2
forest forest##forest.Hillshade_3pm,>,181.0,forest.Elevation,>,3206.0#17810
forest forest##forest.Hillshade_3pm,=,239.0,forest.Hillshade_Noon,>,179.0,forest.Elevation,<,3133.0#185
forest forest##forest.Horizontal_Distance_To_Hydrology,<,1054.0,forest.Hillshade_9am,<,188.0,forest.Vertical_Distance_To_Hydrology,>,330.0#601
forest forest##forest.Aspect,=,144.0#1612
forest forest##forest.Horizontal_Distance_To_Hydrology,<,845.0#570139
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,4227.0#536434
forest forest##forest.Horizontal_Distance_To_Roadways,<,2568.0,forest.Aspect,>,231.0,forest.Slope,=,39.0,forest.Hillshade_9am,>,55.0,forest.Hillshade_Noon,<,217.0,forest.Horizontal_Distance_To_Fire_Points,>,268.0#177
forest forest##forest.Slope,<,11.0,forest.Elevation,<,2964.0#78470
forest forest##forest.Aspect,<,335.0,forest.Horizontal_Distance_To_Roadways,>,1535.0,forest.Hillshade_9am,=,218.0,forest.Slope,>,29.0,forest.Hillshade_Noon,=,148.0,forest.Horizontal_Distance_To_Fire_Points,<,4103.0,forest.Vertical_Distance_To_Hydrology,<,244.0#2
forest forest##forest.Horizontal_Distance_To_Hydrology,<,1370.0,forest.Hillshade_9am,>,82.0,forest.Vertical_Distance_To_Hydrology,<,-52.0,forest.Hillshade_Noon,<,201.0,forest.Elevation,>,2069.0,forest.Hillshade_3pm,<,220.0,forest.Horizontal_Distance_To_Fire_Points,<,3507.0#553
forest forest##forest.Hillshade_Noon,>,169.0#571087
forest forest##forest.Horizontal_Distance_To_Hydrology,<,768.0,forest.Slope,<,15.0,forest.Hillshade_3pm,<,216.0,forest.Horizontal_Distance_To_Roadways,<,4830.0#286853
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,1764.0,forest.Horizontal_Distance_To_Hydrology,<,1250.0#300663
forest forest##forest.Vertical_Distance_To_Hydrology,<,-33.0,forest.Hillshade_3pm,=,123.0,forest.Horizontal_Distance_To_Roadways,>,4607.0#1
forest forest##forest.Hillshade_3pm,<,108.0,forest.Vertical_Distance_To_Hydrology,>,75.0#28090
forest forest##forest.Slope,<,35.0,forest.Hillshade_3pm,>,102.0,forest.Hillshade_9am,=,240.0,forest.Horizontal_Distance_To_Hydrology,=,85.0#154
forest forest##forest.Aspect,>,232.0,forest.Horizontal_Distance_To_Fire_Points,<,5263.0,forest.Elevation,>,3781.0#83
forest forest##forest.Elevation,<,2653.0,forest.Hillshade_9am,<,197.0,forest.Horizontal_Distance_To_Hydrology,<,962.0,forest.Hillshade_3pm,>,22.0,forest.Hillshade_Noon,>,152.0,forest.Slope,=,41.0,forest.Vertical_Distance_To_Hydrology,=,163.0#1
forest forest##forest.Hillshade_Noon,>,177.0,forest.Horizontal_Distance_To_Fire_Points,<,5612.0,forest.Horizontal_Distance_To_Roadways,=,1890.0,forest.Elevation,>,2616.0#280
forest forest##forest.Hillshade_9am,=,237.0,forest.Slope,<,46.0#8673
forest forest##forest.Elevation,<,2293.0,forest.Hillshade_Noon,=,194.0#188
forest forest##forest.Elevation,=,2887.0,forest.Hillshade_Noon,<,202.0#104
forest forest##forest.Horizontal_Distance_To_Fire_Points,=,4960.0#18
forest forest##forest.Hillshade_Noon,>,205.0,forest.Horizontal_Distance_To_Roadways,=,547.0,forest.Aspect,>,240.0,forest.Vertical_Distance_To_Hydrology,<,433.0,forest.Hillshade_9am,<,254.0,forest.Hillshade_3pm,>,128.0#56
forest forest##forest.Horizontal_Distance_To_Roadways,=,3156.0,forest.Horizontal_Distance_To_Hydrology,>,999.0#1
forest forest##forest.Elevation,<,3311.0,forest.Vertical_Distance_To_Hydrology,=,118.0#1014
forest forest##forest.Hillshade_9am,<,183.0#75874
forest forest##forest.Aspect,=,249.0,forest.Horizontal_Distance_To_Hydrology,>,553.0,forest.Hillshade_3pm,>,127.0#118
forest forest##forest.Elevation,<,2016.0,forest.Hillshade_3pm,>,186.0#272
forest forest##forest.Hillshade_Noon,>,112.0,forest.Horizontal_Distance_To_Fire_Points,>,4287.0,forest.Horizontal_Distance_To_Hydrology,<,612.0,forest.Vertical_Distance_To_Hydrology,>,7.0,forest.Elevation,>,2004.0,forest.Horizontal_Distance_To_Roadways,<,1121.0,forest.Slope,>,18.0,forest.Hillshade_9am,=,244.0#7
forest forest##forest.Hillshade_3pm,=,204.0,forest.Horizontal_Distance_To_Roadways,<,1733.0#738
forest forest##forest.Aspect,<,358.0,forest.Hillshade_9am,>,106.0#576075
forest forest##forest.Aspect,>,157.0,forest.Horizontal_Distance_To_Fire_Points,>,6726.0,forest.Horizontal_Distance_To_Roadways,<,3824.0#165
forest forest##forest.Hillshade_3pm,=,67.0,forest.Vertical_Distance_To_Hydrology,<,194.0,forest.Horizontal_Distance_To_Roadways,<,3989.0,forest.Hillshade_9am,>,140.0,forest.Elevation,<,3853.0,forest.Hillshade_Noon,=,171.0#10
forest forest##forest.Horizontal_Distance_To_Hydrology,<,720.0,forest.Aspect,>,46.0,forest.Hillshade_9am,<,109.0#1911
forest forest##forest.Slope,<,13.0,forest.Horizontal_Distance_To_Fire_Points,<,7010.0,forest.Hillshade_9am,>,129.0,forest.Horizontal_Distance_To_Hydrology,>,1074.0,forest.Hillshade_3pm,>,18.0#864
forest forest##forest.Horizontal_Distance_To_Roadways,=,6496.0#8
forest forest##forest.Vertical_Distance_To_Hydrology,<,354.0#580166
forest forest##forest.Elevation,<,3187.0#455232
forest forest##forest.Vertical_Distance_To_Hydrology,>,375.0#516
forest forest##forest.Hillshade_Noon,>,121.0,forest.Vertical_Distance_To_Hydrology,<,102.0,forest.Horizontal_Distance_To_Hydrology,<,1319.0,forest.Slope,<,7.0#80128
forest forest##forest.Hillshade_9am,>,161.0,forest.Elevation,>,2558.0,forest.Aspect,<,331.0,forest.Horizontal_Distance_To_Fire_Points,=,1531.0,forest.Horizontal_Distance_To_Roadways,<,2888.0,forest.Vertical_Distance_To_Hydrology,>,-43.0#177
forest forest##forest.Slope,<,53.0,forest.Hillshade_9am,=,179.0,forest.Hillshade_3pm,=,157.0#35
forest forest##forest.Hillshade_3pm,>,17.0,forest.Slope,=,61.0#4
forest forest##forest.Vertical_Distance_To_Hydrology,<,211.0#568660
forest forest##forest.Horizontal_Distance_To_Roadways,>,1458.0#371691
forest forest##forest.Hillshade_3pm,<,99.0#66759
forest forest##forest.Elevation,=,2140.0,forest.Slope,<,27.0,forest.Hillshade_Noon,>,222.0,forest.Hillshade_9am,>,167.0,forest.Horizontal_Distance_To_Roadways,<,1679.0#7
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,1405.0,forest.Horizontal_Distance_To_Roadways,<,6154.0,forest.Elevation,=,3098.0,forest.Vertical_Distance_To_Hydrology,>,16.0,forest.Aspect,=,274.0#1
forest forest##forest.Horizontal_Distance_To_Roadways,<,4881.0#526497
forest forest##forest.Elevation,>,3533.0,forest.Horizontal_Distance_To_Hydrology,<,534.0#571
forest forest##forest.Vertical_Distance_To_Hydrology,=,-95.0,forest.Elevation,<,2968.0#11
forest forest##forest.Slope,=,31.0#3656
forest forest##forest.Hillshade_3pm,=,168.0#4631
forest forest##forest.Hillshade_3pm,>,186.0,forest.Hillshade_Noon,=,252.0,forest.Horizontal_Distance_To_Roadways,<,5228.0#2355
forest forest##forest.Horizontal_Distance_To_Hydrology,<,703.0,forest.Horizontal_Distance_To_Fire_Points,<,4703.0,forest.Horizontal_Distance_To_Roadways,>,2404.0#199704
forest forest##forest.Horizontal_Distance_To_Roadways,>,1538.0,forest.Hillshade_Noon,>,221.0,forest.Elevation,>,2135.0,forest.Hillshade_9am,=,122.0,forest.Horizontal_Distance_To_Fire_Points,<,4304.0#30
forest forest##forest.Hillshade_3pm,=,156.0,forest.Slope,>,8.0,forest.Aspect,>,179.0,forest.Hillshade_9am,<,160.0,forest.Horizontal_Distance_To_Hydrology,>,626.0#1
forest forest##forest.Elevation,<,1949.0,forest.Slope,=,27.0#18
forest forest##forest.Hillshade_Noon,<,232.0#364004
forest forest##forest.Vertical_Distance_To_Hydrology,<,187.0,forest.Slope,=,54.0#4
forest forest##forest.Horizontal_Distance_To_Roadways,=,4282.0#16
forest forest##forest.Horizontal_Distance_To_Hydrology,<,201.0#261135
forest forest##forest.Vertical_Distance_To_Hydrology,>,-102.0#580381
forest forest##forest.Horizontal_Distance_To_Hydrology,>,630.0,forest.Horizontal_Distance_To_Fire_Points,<,5536.0,forest.Vertical_Distance_To_Hydrology,=,-97.0#1
forest forest##forest.Elevation,<,2140.0#6736
forest forest##forest.Horizontal_Distance_To_Hydrology,<,589.0,forest.Slope,<,26.0#483287
forest forest##forest.Slope,<,36.0,forest.Hillshade_9am,=,231.0#10224
forest forest##forest.Vertical_Distance_To_Hydrology,<,227.0,forest.Slope,=,58.0#1
forest forest##forest.Vertical_Distance_To_Hydrology,>,124.0#55388
forest forest##forest.Horizontal_Distance_To_Roadways,<,2930.0,forest.Hillshade_Noon,>,53.0,forest.Elevation,<,2529.0,forest.Hillshade_9am,>,99.0,forest.Aspect,=,43.0#191
forest forest##forest.Horizontal_Distance_To_Fire_Points,>,4201.0,forest.Hillshade_3pm,=,38.0,forest.Elevation,>,2955.0,forest.Slope,<,63.0,forest.Aspect,<,133.0#2
forest forest##forest.Hillshade_9am,=,152.0,forest.Hillshade_Noon,>,186.0#886
forest forest##forest.Horizontal_Distance_To_Roadways,>,4952.0#51563
forest forest##forest.Hillshade_Noon,>,144.0,forest.Aspect,>,282.0,forest.Hillshade_3pm,>,35.0,forest.Horizontal_Distance_To_Roadways,>,3944.0#20817
forest forest##forest.Hillshade_3pm,>,104.0#496416
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,5648.0,forest.Vertical_Distance_To_Hydrology,=,85.0,forest.Slope,>,9.0,forest.Horizontal_Distance_To_Hydrology,>,558.0#196
forest forest##forest.Elevation,<,2883.0,forest.Hillshade_9am,>,154.0,forest.Horizontal_Distance_To_Roadways,<,2700.0,forest.Hillshade_Noon,>,187.0#138338
forest forest##forest.Horizontal_Distance_To_Hydrology,<,443.0#468721
forest forest##forest.Hillshade_Noon,>,71.0,forest.Horizontal_Distance_To_Hydrology,=,780.0#369
forest forest##forest.Elevation,>,2782.0,forest.Vertical_Distance_To_Hydrology,=,385.0#9
forest forest##forest.Hillshade_Noon,>,81.0,forest.Horizontal_Distance_To_Hydrology,=,973.0,forest.Vertical_Distance_To_Hydrology,>,-161.0,forest.Horizontal_Distance_To_Fire_Points,<,3686.0#46
forest forest##forest.Horizontal_Distance_To_Roadways,<,6369.0,forest.Horizontal_Distance_To_Fire_Points,<,5473.0,forest.Hillshade_Noon,>,220.0,forest.Hillshade_3pm,>,48.0,forest.Slope,=,3.0#10820
forest forest##forest.Hillshade_3pm,<,144.0#295197
forest forest##forest.Horizontal_Distance_To_Roadways,>,2830.0,forest.Hillshade_Noon,<,161.0#523
forest forest##forest.Slope,>,1.0,forest.Vertical_Distance_To_Hydrology,=,-24.0#565
forest forest##forest.Hillshade_3pm,=,90.0,forest.Aspect,<,137.0,forest.Hillshade_9am,>,55.0,forest.Slope,<,61.0#1580
forest forest##forest.Hillshade_9am,>,245.0,forest.Slope,=,45.0#4
forest forest##forest.Hillshade_Noon,<,174.0,forest.Aspect,>,169.0,forest.Hillshade_3pm,<,224.0#1767
forest forest##forest.Aspect,<,152.0#327005
forest forest##forest.Horizontal_Distance_To_Fire_Points,>,1785.0,forest.Vertical_Distance_To_Hydrology,>,586.0#20
forest forest##forest.Horizontal_Distance_To_Fire_Points,>,866.0,forest.Horizontal_Distance_To_Roadways,<,4115.0,forest.Hillshade_Noon,>,104.0,forest.Elevation,>,2698.0,forest.Slope,>,21.0,forest.Aspect,<,202.0#28029
forest forest##forest.Horizontal_Distance_To_Roadways,>,3807.0,forest.Aspect,>,212.0#38830
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,2787.0#467595
forest forest##forest.Horizontal_Distance_To_Hydrology,=,510.0,forest.Horizontal_Distance_To_Roadways,<,1879.0#1150
forest forest##forest.Vertical_Distance_To_Hydrology,<,228.0,forest.Horizontal_Distance_To_Fire_Points,<,5749.0,forest.Hillshade_9am,<,176.0,forest.Slope,<,65.0,forest.Hillshade_3pm,>,13.0#53108
forest forest##forest.Aspect,>,124.0,forest.Horizontal_Distance_To_Hydrology,<,811.0,forest.Horizontal_Distance_To_Fire_Points,=,3630.0,forest.Slope,<,54.0,forest.Hillshade_3pm,>,71.0#32
forest forest##forest.Slope,>,45.0,forest.Hillshade_9am,<,159.0#140
forest forest##forest.Elevation,=,2860.0,forest.Horizontal_Distance_To_Hydrology,<,979.0#722
forest forest##forest.Horizontal_Distance_To_Roadways,=,4214.0#96
forest forest##forest.Hillshade_Noon,=,208.0,forest.Elevation,>,2989.0,forest.Hillshade_9am,>,86.0,forest.Aspect,<,226.0#2430
forest forest##forest.Horizontal_Distance_To_Hydrology,>,511.0,forest.Hillshade_Noon,>,110.0#76136
forest forest##forest.Horizontal_Distance_To_Roadways,<,2234.0,forest.Hillshade_3pm,<,206.0,forest.Hillshade_9am,<,198.0,forest.Aspect,=,214.0#162
forest forest##forest.Horizontal_Distance_To_Fire_Points,<,4328.0,forest.Aspect,>,211.0#176778
forest forest##forest.Horizontal_Distance_To_Hydrology,=,437.0,forest.Vertical_Distance_To_Hydrology,<,-31.0#46
forest forest##forest.Hillshade_9am,=,192.0,forest.Horizontal_Distance_To_Hydrology,>,1318.0#1
forest forest##forest.Horizontal_Distance_To_Hydrology,<,1127.0#579880
forest forest##forest.Hillshade_3pm,<,3.0,forest.Horizontal_Distance_To_Fire_Points,<,2537.0,forest.Horizontal_Distance_To_Hydrology,<,379.0,forest.Hillshade_Noon,<,134.0#225
forest forest##forest.Vertical_Distance_To_Hydrology,>,-21.0#566326
forest forest##forest.Vertical_Distance_To_Hydrology,>,377.0#497
forest forest##forest.Hillshade_9am,<,218.0,forest.Hillshade_Noon,<,238.0,forest.Horizontal_Distance_To_Hydrology,<,1144.0,forest.Aspect,>,69.0,forest.Vertical_Distance_To_Hydrology,<,25.0,forest.Elevation,=,2097.0,forest.Horizontal_Distance_To_Roadways,<,1651.0#7
